,block,price
5728,13575200,3028224215744493757378480017
5729,13575475,3028202338842203763188510030
5730,13575750,3028183184080570167503484617
5731,13576025,3028163077312008722849452400
5732,13576300,3028142561824756855409630441
5733,13576575,3028121766442673010619885104
5734,13576850,3028100775181084794725365110
5735,13577125,3028081195051473437202869268
5736,13577400,3028069908734524063414862124
5737,13577675,3028058224086057580390026840
5738,13577950,3028047474009668206450655192
5739,13578225,3028036211780549444951197710
5740,13578500,3028025773289102980688314810
5741,13578775,3028014897527540339232889136
5742,13579050,3028004375242943022159033658
5743,13579325,3027994738340140116925242682
5744,13579600,3027982700225118043771050887
5745,13579875,3027973014487785730320086139
5746,13580150,3027960779452218909172370412
5747,13580425,3027950670368566371653547804
5748,13580700,3027939796819462119124454757
5749,13580975,3027928252904979497969554020
5750,13581250,3027916782543477378268584445
5751,13581525,3027905531093734512588410373
5752,13581800,3027892486930554861889878075
5753,13582075,3027879279175955607001477402
5754,13582350,3027866678336266768403632075
5755,13582625,3027853733210058891370425895
5756,13582900,3027840689270023602372407948
5757,13583175,3027827870397815251126657577
5758,13583450,3027816364142518319406967720
5759,13583725,3027803601899993832286869943
5760,13584000,3027797376455144658129414664
5761,13584275,3027790747539842653473359886
5762,13584550,3027784061508811009029702376
5763,13584825,3027777068418185799682224938
5764,13585100,3027770082484959398286797089
5765,13585375,3027763405426100182574290843
5766,13585650,3027756499863068756542592688
5767,13585925,3027750566152886400122985965
5768,13586200,3027748488225346987345193463
5769,13586475,3027746227813661320102889816
5770,13586750,3027743873291681590042094531
5771,13587025,3027741723637093343989078878
5772,13587300,3027739606693636687428548741
5773,13587575,3027737543119927096081871922
5774,13587850,3027735520291112427401944333
5775,13588125,3027733268327814795610493940
5776,13588400,3027727548810698562224675854
5777,13588675,3027721658009694292564793504
5778,13588950,3027716490140478723688880303
5779,13589225,3027711397765621728445561664
5780,13589500,3027705839422112114964636304
5781,13589775,3027700170764195574965252998
5782,13590050,3027695049384043567736921589
5783,13590325,3027689866946507492000210335
5784,13590600,3027686597284868438447892995
5785,13590875,3027683439583180736011716469
5786,13591150,3027680386788728123675144163
5787,13591425,3027677347220526490111322706
5788,13591700,3027673782255213091628791531
5789,13591975,3027670616633004613063689529
5790,13592250,3027667706661290459808166628
5791,13592525,3027664703249006829032983053
5792,13592800,3027661270935448275791183084
5793,13593075,3027657669747584938812690786
5794,13593350,3027654252261535846692976267
5795,13593625,3027650726513287494305765579
5796,13593900,3027647482970513357011085136
5797,13594175,3027643951018175086970834862
5798,13594450,3027640693283879740137960776
5799,13594725,3027637682256633504080605857
5800,13595000,3027634262798972782782476759
5801,13595275,3027631411485547264659887349
5802,13595550,3027628356330099652831262057
5803,13595825,3027625048679009149133216276
5804,13596100,3027621977591541201591397717
5805,13596375,3027618857853050025865832121
5806,13596650,3027615821165269470654607180
5807,13596925,3027612667878612510563758388
5808,13597200,3027609387202062826999603248
5809,13597475,3027606296915751116858987016
5810,13597750,3027603064744839273256773179
5811,13598025,3027600002335760832787906936
5812,13598300,3027597072526996321801793010
5813,13598575,3027593882594301102687614789
5814,13598850,3027590730670459395222077845
5815,13599125,3027587838876123313772395534
5816,13599400,3027584611525201069117507457
5817,13599675,3027581316555664432486216031
5818,13599950,3027578260527769208630382639
5819,13600225,3027575279330463155360152581
5820,13600500,3027572102564402529290674598
5821,13600775,3027568743835174528619572960
5822,13601050,3027565461637553982226559660
5823,13601325,3027562357158053159040490673
5824,13601600,3027558945720541708895669883
5825,13601875,3027555475615690755535319326
5826,13602150,3027552638142565275718194436
5827,13602425,3027549518370717821484539681
5828,13602700,3027546254900636610342082245
5829,13602975,3027543210812382209573099537
5830,13603250,3027540346991366137382946451
5831,13603525,3027537095435396671442643352
5832,13603800,3027533991835283646838582309
5833,13604075,3027530719028638351729550795
5834,13604350,3027527600979976007009797608
5835,13604625,3027524370695152159571707924
5836,13604900,3027521188880724590120557662
5837,13605175,3027518155021231354146707294
5838,13605450,3027514758088551121307145572
5839,13605725,3027511921608651256968566194
5840,13606000,3027510544807249137215401772
5841,13606275,3027509033758896346637518526
5842,13606550,3027507594030286561730065432
5843,13606825,3027506090992486936266274471
5844,13607100,3027504792377582165841091539
5845,13607375,3027503337395611915186012214
5846,13607650,3027501906060164627518616007
5847,13607925,3027500432391762050750393349
5848,13608200,3027499043772684055813712674
5849,13608475,3027497629982917595762545951
5850,13608750,3027496094151081584414980195
5851,13609025,3027494666632892167405793167
5852,13609300,3027493257421767738364467907
5853,13609575,3027491835625660679817866066
5854,13609850,3027490492013697835701700755
5855,13610125,3027489000425867539994059189
5856,13610400,3027487506550477474637766197
5857,13610675,3027486080180484047673379321
5858,13610950,3027484689661078528469342374
5859,13611225,3027483128283220363600471362
5860,13611500,3027481746155568372501041350
5861,13611775,3027480354494008843462411825
5862,13612050,3027478706544822766794969229
5863,13612325,3027478613513788786498403649
5864,13612600,3027478766508112990480053258
5865,13612875,3027478946037331286208804157
5866,13613150,3027479089819393979736011177
5867,13613425,3027479248852413030099583449
5868,13613700,3027479419522003743246137704
5869,13613975,3027479572163745529990479215
5870,13614250,3027479737544006940374754463
5871,13614525,3027479902968355283328918734
5872,13614800,3027480072976814357409677738
5873,13615075,3027480235624273120324809974
5874,13615350,3027480405897218309323818221
5875,13615625,3027480572159083427174243764
5876,13615900,3027480734498023634139506186
5877,13616175,3027480885597104773661939998
5878,13616450,3027481048332763023792339882
5879,13616725,3027481214197962164799411372
5880,13617000,3027481376492858879142982282
5881,13617275,3027481539889712350390125194
5882,13617550,3027481707033198238432136894
5883,13617825,3027481878496330217442984123
5884,13618100,3027482035017053774861079422
5885,13618375,3027482204893398778485855844
5886,13618650,3027483727523808501442709445
5887,13618925,3027486513735187665815322695
5888,13619200,3027489198469043962559171506
5889,13619475,3027491756182479221044563872
5890,13619750,3027494188946197068204876127
5891,13620025,3027496839860078958735587175
5892,13620300,3027499528054807680354865700
5893,13620575,3027502172069927808489832560
5894,13620850,3027504829894242628679565528
5895,13621125,3027507351032606205321247259
5896,13621400,3027509776905401314071917392
5897,13621675,3027512701900311957571460537
5898,13621950,3027515171269232538472540409
5899,13622225,3027517912636977071984708555
5900,13622500,3027520445522148517408199863
5901,13622775,3027523064702992657617427542
5902,13623050,3027525407746500862056896666
5903,13623325,3027527917166058240697184956
5904,13623600,3027530615053283558538113065
5905,13623875,3027533053371032470153780487
5906,13624150,3027536039139353770449948782
5907,13624425,3027538727368888571642577272
5908,13624700,3027541373489300593179740120
5909,13624975,3027544896562945558293442739
5910,13625250,3027548166482353489365856583
5911,13625525,3027551542751828110793180018
5912,13625800,3027555155761979726579891336
5913,13626075,3027558725312972362204066981
5914,13626350,3027562314288044986725183753
5915,13626625,3027565614743239048479946000
5916,13626900,3027569276782352752182731641
5917,13627175,3027572893512703812280737961
5918,13627450,3027576261486913177815751772
5919,13627725,3027579801470433730765097037
5920,13628000,3027583023339910828042035807
5921,13628275,3027586596622812725921602229
5922,13628550,3027589980333257848093175382
5923,13628825,3027593434329645921417002890
5924,13629100,3027596989129507741143578764
5925,13629375,3027600588322381855669579359
5926,13629650,3027603957252168365740467870
5927,13629925,3027607315088469237333033182
5928,13630200,3027610758007386498295672760
5929,13630475,3027614075161279469563671442
5930,13630750,3027617519012656761822695259
5931,13631025,3027621109906973001339675760
5932,13631300,3027624748233499896023210722
5933,13631575,3027628750349408029655977203
5934,13631850,3027632575122398267513550295
5935,13632125,3027636395799678640549373945
5936,13632400,3027640158048988642050488573
5937,13632675,3027644148908748034653316128
5938,13632950,3027648207432968526410640745
5939,13633225,3027651449950671859363918699
5940,13633500,3027655047170865650185820358
5941,13633775,3027658623892474486995997046
5942,13634050,3027662521488445313867225795
5943,13634325,3027666414988851313979777041
5944,13634600,3027669960969485978631818925
5945,13634875,3027673737612578046031948987
5946,13635150,3027677312305968305876961876
5947,13635425,3027681373950095903518875199
5948,13635700,3027685615001280918650652244
5949,13635975,3027689562864515218526592706
5950,13636250,3027693322104428446480287794
5951,13636525,3027697068021981738498230892
5952,13636800,3027700828296370751093603743
5953,13637075,3027704757726587821309432974
5954,13637350,3027708634878750561241047236
5955,13637625,3027712660684254018183182392
5956,13637900,3027714937278754763545142811
5957,13638175,3027716219576156836592416373
5958,13638450,3027717519833460818499700354
5959,13638725,3027718819732135865963900488
5960,13639000,3027720088382057873578410357
5961,13639275,3027721421327098430915354988
5962,13639550,3027722762174857394105937889
5963,13639825,3027724120982608147319667827
5964,13640100,3027725467219384474620653219
5965,13640375,3027726793342215763346194713
5966,13640650,3027728086420292032137806444
5967,13640925,3027729407874818865315028525
5968,13641200,3027730742260717287293781959
5969,13641475,3027732060124514235853958782
5970,13641750,3027733384454287872224967600
5971,13642025,3027734762303834554125730339
5972,13642300,3027736071908025566659393427
5973,13642575,3027737453709880209728953481
5974,13642850,3027738770139839619064120625
5975,13643125,3027740142963179133027814142
5976,13643400,3027741543444773110250824429
5977,13643675,3027742925249124859886459408
5978,13643950,3027744362369422494780860695
5979,13644225,3027745845969039650108812442
5980,13644500,3027747689974924432633838988
5981,13644775,3027749710177036857113311842
5982,13645050,3027751812940547692575116223
5983,13645325,3027753822070274838353232575
5984,13645600,3027755809051048123827871246
5985,13645875,3027757852415711580663179262
5986,13646150,3027759887223677095131024697
5987,13646425,3027761768994358580263081901
5988,13646700,3027763494203552454794932257
5989,13646975,3027765314559577451827270772
5990,13647250,3027767227042100111799362915
5991,13647525,3027769086163541319608000750
5992,13647800,3027771194981526772591642665
5993,13648075,3027772976075540922036383995
5994,13648350,3027774851813331847525600851
5995,13648625,3027776488428225913109921737
5996,13648900,3027778452266582648707974713
5997,13649175,3027780310891496725553072108
5998,13649450,3027782364341096478814632949
5999,13649725,3027784257200995155056053979
6000,13650000,3027786133449195513697197380
6001,13650275,3027788088232230425360275657
6002,13650550,3027789965993068662569728112
6003,13650825,3027793319139423358560504472
6004,13651100,3027796522228955724201200387
6005,13651375,3027800229045477313421552702
6006,13651650,3027803518390176049267402080
6007,13651925,3027807095843320694369366551
6008,13652200,3027810518237692099624059397
6009,13652475,3027813973667140203568626444
6010,13652750,3027817228160457546588688762
6011,13653025,3027820676257278410798294748
6012,13653300,3027824100502073319520773336
6013,13653575,3027827374274565809686492039
6014,13653850,3027831040757153531152437820
6015,13654125,3027834695316163052093459679
6016,13654400,3027838248032539230313372004
6017,13654675,3027841658534077133409655725
6018,13654950,3027845001141275937555871596
6019,13655225,3027848743801368316661422084
6020,13655500,3027852195604259988958906502
6021,13655775,3027856206196772514401066087
6022,13656050,3027859379073770847132729997
6023,13656325,3027862940077045419724123926
6024,13656600,3027866579076215361231779415
6025,13656875,3027870346362618606518875001
6026,13657150,3027874552275920831504887029
6027,13657425,3027878997127990788226532492
6028,13657700,3027883262786626780742393129
6029,13657975,3027887397272039241289593953
6030,13658250,3027891524735628875513072895
6031,13658525,3027896077367288610506526721
6032,13658800,3027900467202291873797831015
6033,13659075,3027904818392413717596603065
6034,13659350,3027908793617064775609610460
6035,13659625,3027912903541025892352746250
6036,13659900,3027917609639206643591951936
6037,13660175,3027922238441764985867860943
6038,13660450,3027926726700395417257858888
6039,13660725,3027931252446001401090637179
6040,13661000,3027935620078027497873043937
6041,13661275,3027940088445013691581320985
6042,13661550,3027944345990858686837038385
6043,13661825,3027948994745827248279155797
6044,13662100,3027953603684795683841276970
6045,13662375,3027957972520332696047111497
6046,13662650,3027962371815248380642570563
6047,13662925,3027966663359365376532102916
6048,13663200,3027971074398300591362430068
6049,13663475,3027975346090847869837328601
6050,13663750,3027979031919328299114621560
6051,13664025,3027983274651465662728639832
6052,13664300,3027986971219845762117835725
6053,13664575,3027991230058502952800940358
6054,13664850,3027994965265591660918766660
6055,13665125,3027999176902207968253492533
6056,13665400,3028003376741344825890706207
6057,13665675,3028007075480329563370152677
6058,13665950,3028011288206823437255334088
6059,13666225,3028015402219962813654061126
6060,13666500,3028019190035646364458591662
6061,13666775,3028023037946175377932187587
6062,13667050,3028026831136605550077341596
6063,13667325,3028031146902472022926497126
6064,13667600,3028034910057888403356351049
6065,13667875,3028039077755287333097070461
6066,13668150,3028042917106731546812807229
6067,13668425,3028046794019655583082118089
6068,13668700,3028051220337878091382208366
6069,13668975,3028055215296825350795931390
6070,13669250,3028059509642135662610030020
6071,13669525,3028063272584689356522284439
6072,13669800,3028064696542831408345785149
6073,13670075,3028066280510993909187127698
6074,13670350,3028067847941541740219356530
6075,13670625,3028069462094027488735688410
6076,13670900,3028071010920454133125177984
6077,13671175,3028072463824554732503275390
6078,13671450,3028074136691095734882435946
6079,13671725,3028075661125646638157949643
6080,13672000,3028077245513007030018805443
6081,13672275,3028078695525861132181346209
6082,13672550,3028080403953644949274302542
6083,13672825,3028081899862403973752398754
6084,13673100,3028083543791732194858047200
6085,13673375,3028085057480969759933935431
6086,13673650,3028086467805056677618718492
6087,13673925,3028087913687688730213739844
6088,13674200,3028089393061596744839068179
6089,13674475,3028091083302988900262649261
6090,13674750,3028092596169066425110781641
6091,13675025,3028094047843129908881051011
6092,13675300,3028095565258802054058777415
6093,13675575,3028097060348120811539725491
6094,13675850,3028098630688858317077186051
6095,13676125,3028100806095313907607776759
6096,13676400,3028104638981807470010232978
6097,13676675,3028108176228213311684200463
6098,13676950,3028111612387144313858668754
6099,13677225,3028115219261468523268457213
6100,13677500,3028119194267022173562520337
6101,13677775,3028122802104075299091559267
6102,13678050,3028126552046588542356823875
6103,13678325,3028130179920112945543022016
6104,13678600,3028133595122583805609143588
6105,13678875,3028136914958669202016711719
6106,13679150,3028140547613126485166970133
6107,13679425,3028144124003368070522001205
6108,13679700,3028147907351989243759524627
6109,13679975,3028151449417473215710021922
6110,13680250,3028155177460175906715680708
6111,13680525,3028158822534761812177552543
6112,13680800,3028162170056103694489115636
6113,13681075,3028165839935604821928604613
6114,13681350,3028169295234221011152838859
6115,13681625,3028172911714389912317007934
6116,13681900,3028176892517966103198258798
6117,13682175,3028180463228836455976452216
6118,13682450,3028183152472629348034015427
6119,13682725,3028185082791938270314823479
6120,13683000,3028186873433815019449220827
6121,13683275,3028188642697351404978489923
6122,13683550,3028190362076628114753915020
6123,13683825,3028192059127261141450948636
6124,13684100,3028193835995404511612061237
6125,13684375,3028195686504913493556122665
6126,13684650,3028197427267650700599512517
6127,13684925,3028199206514441041902720857
6128,13685200,3028201018544155942027049030
6129,13685475,3028202755034058521731836499
6130,13685750,3028204661610849434559861432
6131,13686025,3028206311159442727225108525
6132,13686300,3028208126044013833333907957
6133,13686575,3028209893419563003207929263
6134,13686850,3028211710681787941311089930
6135,13687125,3028213685203757957741593204
6136,13687400,3028215509119686013036400532
6137,13687675,3028217346814678196120546213
6138,13687950,3028219149828299616207713832
6139,13688225,3028220975647930381182730539
6140,13688500,3028222734954226223160302263
6141,13688775,3028225373994043562518734081
6142,13689050,3028228648915940453357211017
6143,13689325,3028231489350606021072542904
6144,13689600,3028234403084704576741256933
6145,13689875,3028236944292328827686073243
6146,13690150,3028239582223759848546791659
6147,13690425,3028242268518369218058754099
6148,13690700,3028244937435654643322706248
6149,13690975,3028247780152519019646976490
6150,13691250,3028250662921017118344667266
6151,13691525,3028253350736739022250403752
6152,13691800,3028256333255318368125868126
6153,13692075,3028259398141925091489437521
6154,13692350,3028262209135327049791815530
6155,13692625,3028265428935007830728578926
6156,13692900,3028268317009823683689791378
6157,13693175,3028271208109977844758036654
6158,13693450,3028273767484006704969261085
6159,13693725,3028276549776148886983442181
6160,13694000,3028279254239103224103836570
6161,13694275,3028282250384872135557360039
6162,13694550,3028284858885443446853671276
6163,13694825,3028287688038081690095131939
6164,13695100,3028293036494437986532062689
6165,13695375,3028303782782217676902490682
6166,13695650,3028314529108131953210350193
6167,13695925,3028326711884956947045887456
6168,13696200,3028338212115113623484233080
6169,13696475,3028350273306641645421135969
6170,13696750,3028361657880904069991028287
6171,13697025,3028372754617391860767388579
6172,13697300,3028383281567069656574019486
6173,13697575,3028394063789435813034359839
6174,13697850,3028404932118487869217547751
6175,13698125,3028416290187279449275487739
6176,13698400,3028426461141056508263285535
6177,13698675,3028438576106355954812609069
6178,13698950,3028449278391864188446443646
6179,13699225,3028460669274173548669663623
6180,13699500,3028472876382425450007437657
6181,13699775,3028484857975621593009034044
6182,13700050,3028495346731490007191963464
6183,13700325,3028505877075282465883303847
6184,13700600,3028516027554068949495303865
6185,13700875,3028527745166621968719678436
6186,13701150,3028538999815892659546273288
6187,13701425,3028550355419491866270385003
6188,13701700,3028561001315070982531331547
6189,13701975,3028571177434246398223682299
6190,13702250,3028582866184111165182341259
6191,13702525,3028593405401245139564924509
6192,13702800,3028604731211006018066754788
6193,13703075,3028615169663359562479546720
6194,13703350,3028626420643872939094782204
6195,13703625,3028637547775056243890150241
6196,13703900,3028647997865311482325324047
6197,13704175,3028659277779873929978198745
6198,13704450,3028669958442678700082766313
6199,13704725,3028681526562093697039201506
6200,13705000,3028692014260223863419854278
6201,13705275,3028703645851420912115029276
6202,13705550,3028714346839524911160561737
6203,13705825,3028725586663380131641750645
6204,13706100,3028736408742887603274289483
6205,13706375,3028747619835679969474918809
6206,13706650,3028759000966929638011869037
6207,13706925,3028770719254854033686812258
6208,13707200,3028781400310660692601145723
6209,13707475,3028792888178303401435560811
6210,13707750,3028804036090517183027021603
6211,13708025,3028815826858726673513127910
6212,13708300,3028825879667101343177912099
6213,13708575,3028837281804529332486514962
6214,13708850,3028849288739248788986499732
6215,13709125,3028860757822327052230270821
6216,13709400,3028872451834101905466590573
6217,13709675,3028884929953629948071243421
6218,13709950,3028896715229165478224746305
6219,13710225,3028907807652620619101385946
6220,13710500,3028919827023070032401342700
6221,13710775,3028931117069348714189250227
6222,13711050,3028942331181200942630636212
6223,13711325,3028953511904784353807855838
6224,13711600,3028965346072503966222092043
6225,13711875,3028976982745272197085814107
6226,13712150,3028988683283989040652025005
6227,13712425,3029000645232112240053004089
6228,13712700,3029011707644880248340233537
6229,13712975,3029022812646024824496568316
6230,13713250,3029034002784146072652736453
6231,13713525,3029047250478018212693898783
6232,13713800,3029059568241232478859487897
6233,13714075,3029072499971043540232289174
6234,13714350,3029076960379480342032302659
6235,13714625,3029080644400109503770558738
6236,13714900,3029083753802931976378561034
6237,13715175,3029087073545968117396929937
6238,13715450,3029090509649426712659933890
6239,13715725,3029093734524230948693098223
6240,13716000,3029097061438638626407370430
6241,13716275,3029100412523188713022723563
6242,13716550,3029103493304510099997729529
6243,13716825,3029106745939904078115825199
6244,13717100,3029109999473848680881857015
6245,13717375,3029113398010836930733149223
6246,13717650,3029116697199983109396782819
6247,13717925,3029120456454068368929579089
6248,13718200,3029123771762018846100429957
6249,13718475,3029127156888513531172086885
6250,13718750,3029130714766154292961645155
6251,13719025,3029134030980397337488514202
6252,13719300,3029137238895281637691321228
6253,13719575,3029140667000043041336868120
6254,13719850,3029144285758181897214583810
6255,13720125,3029148053997197705244342992
6256,13720400,3029151475848707137176910594
6257,13720675,3029156859472654945056699137
6258,13720950,3029163673312471503570697051
6259,13721225,3029170086027460322380647897
6260,13721500,3029176947739537555286840725
6261,13721775,3029184111243682653150291094
6262,13722050,3029191390691398274293555819
6263,13722325,3029198513747287090403590785
6264,13722600,3029205342401711475406077070
6265,13722875,3029212172911647440601784274
6266,13723150,3029219091762844971374308071
6267,13723425,3029225948065551776288770497
6268,13723700,3029232997597478443248787919
6269,13723975,3029239883373815118401818463
6270,13724250,3029246467383037106898195183
6271,13724525,3029253233580705076655584638
6272,13724800,3029260360462309994534604756
6273,13725075,3029267152453127909109781135
6274,13725350,3029274338252460132952608119
6275,13725625,3029281203881010405166916766
6276,13725900,3029288571889935285598762976
6277,13726175,3029295698854680148071974778
6278,13726450,3029302279304871010046120208
6279,13726725,3029309623442754537627650300
6280,13727000,3029316621712437002591749559
6281,13727275,3029325283645588822904258753
6282,13727550,3029334320835021718804502720
6283,13727825,3029342711566305147915828186
6284,13728100,3029351796277052910531104209
6285,13728375,3029359766613023972073562632
6286,13728650,3029368478399584053983875023
6287,13728925,3029376995811391443857745951
6288,13729200,3029385669219521346731382919
6289,13729475,3029394353954862756345219541
6290,13729750,3029403646784879945396936455
6291,13730025,3029411904339340044195432305
6292,13730300,3029420089580469571717367130
6293,13730575,3029429127052730857657337695
6294,13730850,3029438363476701408538473586
6295,13731125,3029446438024103926853771309
6296,13731400,3029454453819492260094358755
6297,13731675,3029463382888960334637699750
6298,13731950,3029472463440521870417628253
6299,13732225,3029481103213877868077387110
6300,13732500,3029489412972041829018089130
6301,13732775,3029498181645266740482467827
6302,13733050,3029506143324146457838395184
6303,13733325,3029514351891410617812281390
6304,13733600,3029525501027171044553672056
6305,13733875,3029536527204729900664125982
6306,13734150,3029546861890978185985995051
6307,13734425,3029558213413222283953824732
6308,13734700,3029568449773026637099431185
6309,13734975,3029578885702285083527831146
6310,13735250,3029589521203059748398752674
6311,13735525,3029599030591446233009826139
6312,13735800,3029609283489455979301587792
6313,13736075,3029619265816456119315891481
6314,13736350,3029629436780944367005701305
6315,13736625,3029639039230513960670409650
6316,13736900,3029649975618489052699766556
6317,13737175,3029660154886358767135956603
6318,13737450,3029669948773845338711845671
6319,13737725,3029680611928763872038932151
6320,13738000,3029691701540352499552787484
6321,13738275,3029702859529189097708789148
6322,13738550,3029714277239383978564619294
6323,13738825,3029723833488607570751457414
6324,13739100,3029735204808421381785243359
6325,13739375,3029744919666895646474055147
6326,13739650,3029756011617781625777565258
6327,13739925,3029771633910251679990465282
6328,13740200,3029786467421544958089295166
6329,13740475,3029800582179517174630584740
6330,13740750,3029814144057750995191283446
6331,13741025,3029827149362502720716897053
6332,13741300,3029841349095726607752592007
6333,13741575,3029857222500376113765241243
6334,13741850,3029871352333462704365887893
6335,13742125,3029885261049067011824927649
6336,13742400,3029898557885117783474269364
6337,13742675,3029911851093100691057802723
6338,13742950,3029926847494244992357142961
6339,13743225,3029940973965572628094807873
6340,13743500,3029956409201477322140891339
6341,13743775,3029969433549353503557551727
6342,13744050,3029982907707193162957071151
6343,13744325,3029997196647016481431096990
6344,13744600,3030009623950550963832388701
6345,13744875,3030022604288492778617947310
6346,13745150,3030037324744704684151914347
6347,13745425,3030051256341758946034191337
6348,13745700,3030065475558337034423186327
6349,13745975,3030079402679774860265575841
6350,13746250,3030094275531330272774532440
6351,13746525,3030111480816962467816776682
6352,13746800,3030127757415300315859059975
6353,13747075,3030143471829248764546884777
6354,13747350,3030160798179218346751277387
6355,13747625,3030176591899927239409776744
6356,13747900,3030193114585620652577248779
6357,13748175,3030208150432849330225172373
6358,13748450,3030224036032274604867665270
6359,13748725,3030240950496986854758750394
6360,13749000,3030256340617709576024892584
6361,13749275,3030272318103135937600389068
6362,13749550,3030288857971500498078801769
6363,13749825,3030305681163663620403665139
6364,13750100,3030320675917252095192065777
6365,13750375,3030335162585771169348762944
6366,13750650,3030351352915142717788600528
6367,13750925,3030367918206603348619493839
6368,13751200,3030382717498819956089013731
6369,13751475,3030398491549577576079251882
6370,13751750,3030414565587534563832602611
6371,13752025,3030429773313753664851166755
6372,13752300,3030445233404576129682321844
6373,13752575,3030461466053646342301979354
6374,13752850,3030478349684173596354898544
6375,13753125,3030494463765717359274326906
6376,13753400,3030512253564968630166647552
6377,13753675,3030529265020742301411342032
6378,13753950,3030545111092982288943835232
6379,13754225,3030562602121547332308848115
6380,13754500,3030579486315534647658374480
6381,13754775,3030595785655334236401251149
6382,13755050,3030612247813625906279245566
6383,13755325,3030628903580145540029435902
6384,13755600,3030643932112414131716836425
6385,13755875,3030661551259193416703139549
6386,13756150,3030677059359812541572159331
6387,13756425,3030695531959855248189897584
6388,13756700,3030711115005015109798365326
6389,13756975,3030727058790652970477630260
6390,13757250,3030743706391512754058130168
6391,13757525,3030761326118346214861339148
6392,13757800,3030779174662996748116237419
6393,13758075,3030797885399046536022410638
6394,13758350,3030813750469544613906208917
6395,13758625,3030831917181904977292480094
6396,13758900,3030846354577556606670072981
6397,13759175,3030861418326240595461391908
6398,13759450,3030877747085868080116650007
6399,13759725,3030892864554923588406372178
6400,13760000,3030908027423286629108086048
6401,13760275,3030923693053368943372589615
6402,13760550,3030937442780159514909700376
6403,13760825,3030951851835581331394295208
6404,13761100,3030969108180828812828398878
6405,13761375,3030984238466952610007812666
6406,13761650,3031000543165388804751493014
6407,13761925,3031016864433545204720690661
6408,13762200,3031033647288436201087944150
6409,13762475,3031048209261394724300121373
6410,13762750,3031063364665779739003603353
6411,13763025,3031077955625610955484302707
6412,13763300,3031094215501494472295625948
6413,13763575,3031110191141132653645360647
6414,13763850,3031125264442423439503633679
6415,13764125,3031140379025379833453425364
6416,13764400,3031157652926760534623458676
6417,13764675,3031172895413384464467980862
6418,13764950,3031188561544591377586275717
6419,13765225,3031203574370947610436135790
6420,13765500,3031218247953644480744021095
6421,13765775,3031231945121016598437375544
6422,13766050,3031245725295431794689228256
6423,13766325,3031259856165880725732567266
6424,13766600,3031274805250748182477368841
6425,13766875,3031288513984547809557637968
6426,13767150,3031302988152233882457465637
6427,13767425,3031316418009643856290029676
6428,13767700,3031332347662181207807128611
6429,13767975,3031347006786809011086578698
6430,13768250,3031361865812384698189988705
6431,13768525,3031374677585881768608055221
6432,13768800,3031389631007420342390433416
6433,13769075,3031404173525693280982058159
6434,13769350,3031418029892037665533145141
6435,13769625,3031432236975046566274416068
6436,13769900,3031446421501735969725799028
6437,13770175,3031461288555626161486982986
6438,13770450,3031474971739148877972570516
6439,13770725,3031490004836723075919240921
6440,13771000,3031504174551494603225094104
6441,13771275,3031518479874649061419601945
6442,13771550,3031532018659704081123127535
6443,13771825,3031545429387987557126662254
6444,13772100,3031557752905814020203529244
6445,13772375,3031570474679211522106914710
6446,13772650,3031584072561900213323253251
6447,13772925,3031596739042761804505572674
6448,13773200,3031608945037348561545828719
6449,13773475,3031622103327692769690074073
6450,13773750,3031636047715080855685396477
6451,13774025,3031648659009169780264757698
6452,13774300,3031662264168071172997330330
6453,13774575,3031675156056068709712369044
6454,13774850,3031689138778193053342055118
6455,13775125,3031702183143975325760538163
6456,13775400,3031714694291362705771712986
6457,13775675,3031727794172480997913594006
6458,13775950,3031740634396375613536121837
6459,13776225,3031754402722762244532622173
6460,13776500,3031766242286827289493645241
6461,13776775,3031778196172620917699391638
6462,13777050,3031790846150023180036961365
6463,13777325,3031802675467641311748584272
6464,13777600,3031815768570612337389799644
6465,13777875,3031827823758078276074980291
6466,13778150,3031840304082543715317860920
6467,13778425,3031851904387621316958105438
6468,13778700,3031864301785340925976179168
6469,13778975,3031876214360723259826557595
6470,13779250,3031887941003504667556182361
6471,13779525,3031899119714550800090101675
6472,13779800,3031912012147274287720447452
6473,13780075,3031924595772421570808064077
6474,13780350,3031937634442539883860150378
6475,13780625,3031949593801850844983817184
6476,13780900,3031962735534893029242458175
6477,13781175,3031975714588205407347599105
6478,13781450,3031986299133661423338359842
6479,13781725,3031997508097985164134307258
6480,13782000,3032009912733474477392013009
6481,13782275,3032022975018955415841357700
6482,13782550,3032036176852077771843709237
6483,13782825,3032048571682060236751019215
6484,13783100,3032060465053963767266176132
6485,13783375,3032072129305399085365070883
6486,13783650,3032084796627003481253806566
6487,13783925,3032097254760251042047499095
6488,13784200,3032109597488235464282230668
6489,13784475,3032123527140507231498445863
6490,13784750,3032137568027949781902507491
6491,13785025,3032151594157519105150058983
6492,13785300,3032164330754633749862134887
6493,13785575,3032177534330320396188380955
6494,13785850,3032191471706240874003210301
6495,13786125,3032205101565762105244320743
6496,13786400,3032219783935401694573473616
6497,13786675,3032232902518641025141091941
6498,13786950,3032245005759051074799267980
6499,13787225,3032258068863610775349928292
6500,13787500,3032272095550595550988075884
6501,13787775,3032286448420585726775964762
6502,13788050,3032300564180572377893714598
6503,13788325,3032314713359572158328401638
6504,13788600,3032327832353513760360547341
